Cooktown State School,Home Economics,6
Cooktown State School,Biology,9
Cooktown State School,Mathematics A,10
Cooktown State School,English,12
Coolum State High School,Graphics,5
Coolum State High School,Mathematics C,7
Coolum State High School,Business Communication & Technologies,8
Coolum State High School,Information Processing & Technology,11
Coolum State High School,Music,11
Coolum State High School,Home Economics,14
Coolum State High School,Drama,15
Coolum State High School,Ancient History,17
Coolum State High School,Information Technology Systems,17
Coolum State High School,Physics,17
Coolum State High School,Chemistry,18
Coolum State High School,Modern History,18
Coolum State High School,Legal Studies,22
Coolum State High School,Mathematics B,28
Coolum State High School,Visual Art,28
Coolum State High School,Geography,29
Coolum State High School,Physical Education,41
Coolum State High School,Biology,44
Coolum State High School,Mathematics A,71
Coolum State High School,English,95
Coombabah State High School,Drama,4
Coombabah State High School,Japanese,8
Coombabah State High School,Music,9
Coombabah State High School,Mathematics C,12
Coombabah State High School,Visual Art,12
Coombabah State High School,Legal Studies,13
Coombabah State High School,Physics,13
Coombabah State High School,Chemistry,14
Coombabah State High School,Ancient History,15
Coombabah State High School,Graphics,16
Coombabah State High School,Science21,16
Coombabah State High School,Dance,18
Coombabah State High School,Accounting,20
Coombabah State High School,"Film, Television and New Media",21
Coombabah State High School,Geography,21
Coombabah State High School,Biology,22
Coombabah State High School,Information Processing & Technology,22
Coombabah State High School,Business Communication & Technologies,35
Coombabah State High School,Physical Education,35
Coombabah State High School,Mathematics B,38
Coombabah State High School,English,94
Coombabah State High School,Mathematics A,101
Coorparoo Secondary College,Music Extension,2
Coorparoo Secondary College,Dance,4
Coorparoo Secondary College,Modern History,4
Coorparoo Secondary College,Graphics,5
Coorparoo Secondary College,Health Education,6
Coorparoo Secondary College,Music,6
Coorparoo Secondary College,"Film, Television and New Media",9
Coorparoo Secondary College,Home Economics,9
Coorparoo Secondary College,Physical Education,10
Coorparoo Secondary College,Drama,11
Coorparoo Secondary College,Chemistry,12
Coorparoo Secondary College,Visual Art,13
Coorparoo Secondary College,Legal Studies,14
Coorparoo Secondary College,Business Communication & Technologies,15
Coorparoo Secondary College,Physics,15
Coorparoo Secondary College,Mathematics B,16
Coorparoo Secondary College,Biology,26
Coorparoo Secondary College,Mathematics A,38
Coorparoo Secondary College,English,43
Corinda State High School,Music Extension,3
Corinda State High School,Earth Science,7
Corinda State High School,Modern History,10
Corinda State High School,Spanish,12
Corinda State High School,Business Communication & Technologies,14
Corinda State High School,Japanese,14
Corinda State High School,Music,15
Corinda State High School,Dance,16
Corinda State High School,Chinese,17
Corinda State High School,German,17
Corinda State High School,Ancient History,18
Corinda State High School,Drama,20
Corinda State High School,French,20
Corinda State High School,Information Processing & Technology,22
Corinda State High School,Home Economics,23
Corinda State High School,Visual Art,24
Corinda State High School,Accounting,25
Corinda State High School,Health Education,25
Corinda State High School,Economics,27
Corinda State High School,Graphics,27
Corinda State High School,Geography,32
Corinda State High School,Mathematics C,32
Corinda State High School,Legal Studies,45
Corinda State High School,Physical Education,45
Corinda State High School,Physics,57
Corinda State High School,Biology,72
Corinda State High School,Chemistry,80
Corinda State High School,Mathematics B,108
Corinda State High School,Mathematics A,167
Corinda State High School,English,189
Craigslea State High School,Music Extension,6
Craigslea State High School,Home Economics,7
Craigslea State High School,Graphics,9
Craigslea State High School,Information Processing & Technology,9
Craigslea State High School,Music,12
Craigslea State High School,Physics,16
Craigslea State High School,Business Communication & Technologies,17
Craigslea State High School,Accounting,18
Craigslea State High School,Japanese,19
Craigslea State High School,Mathematics C,19
Craigslea State High School,Dance,20
Craigslea State High School,"Film, Television and New Media",20
Craigslea State High School,Legal Studies,20
Craigslea State High School,Ancient History,22
Craigslea State High School,Visual Art,22
Craigslea State High School,Study of Society,25
Craigslea State High School,Modern History,26
Craigslea State High School,Chemistry,43
Craigslea State High School,Drama,43
Craigslea State High School,Physical Education,47
Craigslea State High School,Mathematics B,67
Craigslea State High School,Biology,72
Craigslea State High School,Mathematics A,93
Craigslea State High School,English,109
Cunnamulla State School,Mathematics A,5
Dakabin State High School,Dance,7
Dakabin State High School,Home Economics,7
Dakabin State High School,Agricultural Science,8
Dakabin State High School,Mathematics C,11
Dakabin State High School,Music,11
Dakabin State High School,Graphics,12
Dakabin State High School,Physics,12
Dakabin State High School,Chemistry,13
Dakabin State High School,Visual Art,15
Dakabin State High School,Biology,17
Dakabin State High School,Legal Studies,17
Dakabin State High School,Earth Science,18
Dakabin State High School,Physical Education,20
Dakabin State High School,Drama,21
Dakabin State High School,Ancient History,22
Dakabin State High School,Hospitality Studies,22
Dakabin State High School,"Film, Television and New Media",25
Dakabin State High School,Mathematics B,38
Dakabin State High School,Mathematics A,69
Dakabin State High School,English,73
Dalby State High School,Mathematics C,4
Dalby State High School,Home Economics,7
Dalby State High School,Agricultural Science,8
Dalby State High School,Accounting,12
Dalby State High School,Graphics,13
Dalby State High School,Information Technology Systems,13
Dalby State High School,Modern History,13
Dalby State High School,Visual Art,13
Dalby State High School,Geography,14
Dalby State High School,Physics,14
Dalby State High School,Ancient History,15
Dalby State High School,Music,16
Dalby State High School,Science21,16
Dalby State High School,Chemistry,18
Dalby State High School,Legal Studies,21
Dalby State High School,Drama,25
Dalby State High School,Health Education,26
Dalby State High School,Mathematics B,33
Dalby State High School,Physical Education,37
Dalby State High School,Biology,41
Dalby State High School,English,80
Dalby State High School,Mathematics A,86
Deception Bay State High School,Marine Science,1
Deception Bay State High School,Chemistry,2
Deception Bay State High School,Mathematics C,2
Deception Bay State High School,Music Extension,3
Deception Bay State High School,Physics,3
Deception Bay State High School,Graphics,4
Deception Bay State High School,Visual Art,6
Deception Bay State High School,Accounting,7
Deception Bay State High School,Mathematics B,9
Deception Bay State High School,Japanese,10
Deception Bay State High School,Information Technology Systems,11
Deception Bay State High School,Ancient History,12
Deception Bay State High School,Drama,12
Deception Bay State High School,Biology,13
Deception Bay State High School,Dance,13
Deception Bay State High School,Music,14
Deception Bay State High School,Legal Studies,16
Deception Bay State High School,Physical Education,20
Deception Bay State High School,English,40
Deception Bay State High School,Mathematics A,44
Dysart State High School,Mathematics B,3
Dysart State High School,Business Communication & Technologies,6
Dysart State High School,English,6
Dysart State High School,Biology,8
Dysart State High School,Legal Studies,8
Dysart State High School,Mathematics A,10
Eagleby Learning College,Physics,3
Eagleby Learning College,Mathematics B,8
Eagleby Learning College,Legal Studies,17
Eagleby Learning College,Biology,22
Eagleby Learning College,Mathematics A,39
Eagleby Learning College,English,43
Earnshaw State College,Accounting,3
Earnshaw State College,Legal Studies,5
Earnshaw State College,Physics,5
Earnshaw State College,Chemistry,9
Earnshaw State College,Ancient History,10
Earnshaw State College,Business Management,11
Earnshaw State College,Physical Education,11
Earnshaw State College,Biology,15
Earnshaw State College,Drama,16
Earnshaw State College,Mathematics A,18
Earnshaw State College,Mathematics B,18
Earnshaw State College,English,28
Elanora State High School,Dance,6
Elanora State High School,Information Technology Systems,7
Elanora State High School,Japanese,7
Elanora State High School,Graphics,10
Elanora State High School,Ancient History,12
Elanora State High School,Business Management,12
Elanora State High School,Music,13
Elanora State High School,Physics,14
Elanora State High School,Drama,16
Elanora State High School,Geography,16
Elanora State High School,Physical Education,18
Elanora State High School,Home Economics,22
Elanora State High School,Legal Studies,23
Elanora State High School,Modern History,23
Elanora State High School,Visual Art,25
Elanora State High School,Chemistry,26
Elanora State High School,Economics,26
Elanora State High School,Science21,42
Elanora State High School,Mathematics B,45
Elanora State High School,Biology,58
Elanora State High School,Mathematics A,72
Elanora State High School,English,90
Emerald State High School,Study of Religion,1
Emerald State High School,Music,2
Emerald State High School,Drama,6
Emerald State High School,Modern History,6
Emerald State High School,Ancient History,9
Emerald State High School,Legal Studies,10
Emerald State High School,Visual Art,11
Emerald State High School,Mathematics C,12
Emerald State High School,Graphics,14
Emerald State High School,Chemistry,16
Emerald State High School,Geography,16
Emerald State High School,Physics,16
Emerald State High School,Business Communication & Technologies,17
Emerald State High School,Information Technology Systems,17
Emerald State High School,Physical Education,17
Emerald State High School,Mathematics B,40
Emerald State High School,Biology,44
Emerald State High School,Mathematics A,48
Emerald State High School,English,55
Everton Park State High School,Music,2
Everton Park State High School,Graphics,3
Everton Park State High School,Chemistry,4
Everton Park State High School,Physics,4
Everton Park State High School,Visual Art,5
Everton Park State High School,Mathematics B,6
Everton Park State High School,Legal Studies,8
Everton Park State High School,Biology,9
Everton Park State High School,Geography,9
Everton Park State High School,Physical Education,10
Everton Park State High School,Modern History,11
Everton Park State High School,Drama,16
Everton Park State High School,Mathematics A,16
Everton Park State High School,English,19
Faith Lutheran College,English,80
Faith Lutheran College,Mathematics A,70
Faith Lutheran College,Biology,15
Faith Lutheran College,Home Economics,9
Faith Lutheran College,Agricultural Science,15
Faith Lutheran College,SOR,50
Ferny Grove State High School,English Extension,7
Ferny Grove State High School,Economics,9
Ferny Grove State High School,Indonesian,9
Ferny Grove State High School,Music Extension,9
Ferny Grove State High School,Agricultural Science,10
Ferny Grove State High School,Accounting,14
Ferny Grove State High School,Technology Studies,17
Ferny Grove State High School,German Extension,18
Ferny Grove State High School,Home Economics,19
Ferny Grove State High School,Music,19
Ferny Grove State High School,Study of Society,21
Ferny Grove State High School,Mathematics C,22
Ferny Grove State High School,Information Processing & Technology,23
Ferny Grove State High School,Visual Art,26
Ferny Grove State High School,Health Education,28
Ferny Grove State High School,German,29
Ferny Grove State High School,Modern History,30
Ferny Grove State High School,Graphics,31
Ferny Grove State High School,Information Technology Systems,34
Ferny Grove State High School,Ancient History,40
Ferny Grove State High School,Physics,44
Ferny Grove State High School,Drama,45
Ferny Grove State High School,Business Communication & Technologies,46
Ferny Grove State High School,Chemistry,58
Ferny Grove State High School,Legal Studies,60
Ferny Grove State High School,Biology,74
Ferny Grove State High School,Physical Education,75
Ferny Grove State High School,Science21,76
Ferny Grove State High School,Mathematics B,93
Ferny Grove State High School,Mathematics A,130
Ferny Grove State High School,English,193
Flagstone State Community College,Japanese,2
Flagstone State Community College,Mathematics C,3
Flagstone State Community College,Modern History,9
Flagstone State Community College,Geography,10
Flagstone State Community College,Music,10
Flagstone State Community College,Accounting,12
Flagstone State Community College,Ancient History,13
Flagstone State Community College,Physics,14
Flagstone State Community College,Legal Studies,15
Flagstone State Community College,Dance,16
Flagstone State Community College,Chemistry,17
Flagstone State Community College,Drama,17
Flagstone State Community College,Information Processing & Technology,18
Flagstone State Community College,Visual Art,18
Flagstone State Community College,Biology,22
Flagstone State Community College,Science21,22
Flagstone State Community College,Physical Education,34
Flagstone State Community College,Mathematics B,35
Flagstone State Community College,Business Communication & Technologies,46
Flagstone State Community College,English,54
Flagstone State Community College,Mathematics A,81
Forest Lake State High School,Music Extension,10
Forest Lake State High School,Accounting,14
Forest Lake State High School,"Film, Television and New Media",16
Forest Lake State High School,Mathematics C,16
Forest Lake State High School,Drama,17
Forest Lake State High School,Graphics,17
Forest Lake State High School,Home Economics,17
Forest Lake State High School,Japanese,17
Forest Lake State High School,Dance,18
Forest Lake State High School,Modern History,19
Forest Lake State High School,Physics,19
Forest Lake State High School,Music,20
Forest Lake State High School,Technology Studies,20
Forest Lake State High School,Information Technology Systems,22
Forest Lake State High School,Business Communication & Technologies,29
Forest Lake State High School,English for ESL Learners,29
Forest Lake State High School,Health Education,29
Forest Lake State High School,Legal Studies,29
Forest Lake State High School,Physical Education,50
Forest Lake State High School,Ancient History,53
Forest Lake State High School,Mathematics B,55
Forest Lake State High School,Chemistry,72
Forest Lake State High School,Biology,99
Forest Lake State High School,English,124
Forest Lake State High School,Mathematics A,135
Gin Gin State High School,Physics,4
Gin Gin State High School,Mathematics B,5
Gin Gin State High School,Geography,7
Gin Gin State High School,Chemistry,8
Gin Gin State High School,Physical Education,8
Gin Gin State High School,Visual Art,9
Gin Gin State High School,Drama,10
Gin Gin State High School,Biology,12
Gin Gin State High School,Modern History,13
Gin Gin State High School,Legal Studies,14
Gin Gin State High School,Business Communication & Technologies,15
Gin Gin State High School,English,27
Gin Gin State High School,Mathematics A,31
Gladstone State High School,Music Extension,3
Gladstone State High School,Music,14
Gladstone State High School,Business Communication & Technologies,16
Gladstone State High School,Engineering Technology,16
Gladstone State High School,Graphics,16
Gladstone State High School,Mathematics C,17
Gladstone State High School,Accounting,18
Gladstone State High School,Home Economics,20
Gladstone State High School,Korean,20
Gladstone State High School,Modern History,20
Gladstone State High School,Business Management,25
Gladstone State High School,Information Processing & Technology,25
Gladstone State High School,Visual Art,25
Gladstone State High School,Legal Studies,26
Gladstone State High School,Geography,29
Gladstone State High School,Drama,32
Gladstone State High School,Marine Science,36
Gladstone State High School,Physics,40
Gladstone State High School,Chemistry,43
Gladstone State High School,Physical Education,59
Gladstone State High School,Biology,63
Gladstone State High School,Mathematics B,97
Gladstone State High School,Mathematics A,122
Gladstone State High School,English,145
Glenala State High School,Visual Art,3
Glenala State High School,Mathematics C,5
Glenala State High School,Music,5
Glenala State High School,Chemistry,6
Glenala State High School,Modern History,10
Glenala State High School,Drama,11
Glenala State High School,Biology,12
Glenala State High School,Geography,17
Glenala State High School,Physical Education,18
Glenala State High School,Mathematics B,21
Glenala State High School,Business Communication & Technologies,24
Glenala State High School,"Film, Television and New Media",25
Glenala State High School,English,53
Glenala State High School,Mathematics A,55
Glenden State School,Modern History,1
Glenden State School,Ancient History,2
Glenden State School,Biology,2
Glenden State School,Business Management,2
Glenden State School,Chemistry,2
Glenden State School,Mathematics A,4
Glenden State School,English,7
Glenmore State High School,Mathematics C,4
Glenmore State High School,Drama,5
Glenmore State High School,Physics,5
Glenmore State High School,Dance,6
Glenmore State High School,Visual Art,7
Glenmore State High School,"Film, Television and New Media",10
Glenmore State High School,Business Communication & Technologies,11
Glenmore State High School,Chemistry,11
Glenmore State High School,Geography,11
Glenmore State High School,Information Technology Systems,13
Glenmore State High School,Physical Education,17
Glenmore State High School,Ancient History,21
Glenmore State High School,Mathematics B,21
Glenmore State High School,Health Education,27
Glenmore State High School,Biology,30
Glenmore State High School,Mathematics A,44
Glenmore State High School,English,46
Goondiwindi State High School,Agricultural Science,4
Goondiwindi State High School,Mathematics C,7
Goondiwindi State High School,Information Processing & Technology,8
Goondiwindi State High School,Chemistry,9
Goondiwindi State High School,Physics,9
Goondiwindi State High School,Geography,13
Goondiwindi State High School,Home Economics,13
Goondiwindi State High School,Physical Education,13
Goondiwindi State High School,Drama,16
Goondiwindi State High School,Visual Art,16
Goondiwindi State High School,Business Communication & Technologies,17
Goondiwindi State High School,Mathematics B,17
Goondiwindi State High School,Biology,20
Goondiwindi State High School,Legal Studies,20
Goondiwindi State High School,Modern History,20
Goondiwindi State High School,Accounting,21
Goondiwindi State High School,Mathematics A,63
Goondiwindi State High School,English,67
Gordonvale State High School,Visual Art,1
Gordonvale State High School,Music,5
Gordonvale State High School,Graphics,7
Gordonvale State High School,Physics,7
Gordonvale State High School,Business Communication & Technologies,13
Gordonvale State High School,Ancient History,16
Gordonvale State High School,Drama,16
Gordonvale State High School,Legal Studies,18
Gordonvale State High School,English for ESL Learners,19
Gordonvale State High School,Philosophy & Reason,20
Gordonvale State High School,Modern History,21
Gordonvale State High School,Physical Education,22
Gordonvale State High School,Chemistry,23
Gordonvale State High School,"Film, Television and New Media",24
Gordonvale State High School,Mathematics B,30
Gordonvale State High School,Biology,37
Gordonvale State High School,Mathematics A,62
Gordonvale State High School,English,74
Gympie State High School,Economics,3
Gympie State High School,Graphics,3
Gympie State High School,Music Extension,6
Gympie State High School,Music,7
Gympie State High School,Engineering Technology,11
Gympie State High School,Mathematics C,11
Gympie State High School,Modern History,12
Gympie State High School,Agricultural Science,13
Gympie State High School,Physics,14
Gympie State High School,Dance,15
Gympie State High School,Drama,16
Gympie State High School,Geography,19
Gympie State High School,Ancient History,20
Gympie State High School,Legal Studies,20
Gympie State High School,Accounting,22
Gympie State High School,Marine Science,22
Gympie State High School,Business Communication & Technologies,23
Gympie State High School,Home Economics,23
Gympie State High School,Visual Art,24
Gympie State High School,"Film, Television and New Media",25
Gympie State High School,Hospitality Studies,27
Gympie State High School,Chemistry,30
Gympie State High School,Mathematics B,41
Gympie State High School,Biology,44
Gympie State High School,Physical Education,54
Gympie State High School,English,107
Gympie State High School,Mathematics A,110
Harristown State High School,English Extension,6
Harristown State High School,Agricultural Science,7
Harristown State High School,Information Technology Systems,8
Harristown State High School,Music,8
Harristown State High School,Music Extension,8
Harristown State High School,Information Processing & Technology,11
Harristown State High School,Science21,13
Harristown State High School,Home Economics,14
Harristown State High School,"Film, Television and New Media",15
Harristown State High School,Graphics,17
Harristown State High School,Geography,19
Harristown State High School,Visual Art,19
Harristown State High School,Accounting,20
Harristown State High School,Business Management,21
Harristown State High School,Dance,22
Harristown State High School,Health Education,22
Harristown State High School,Drama,24
Harristown State High School,Legal Studies,27
Harristown State High School,Mathematics C,28
Harristown State High School,Business Communication & Technologies,29
Harristown State High School,Ancient History,30
Harristown State High School,Modern History,32
Harristown State High School,Chemistry,34
Harristown State High School,Physics,42
Harristown State High School,Biology,58
Harristown State High School,Physical Education,69
Harristown State High School,Mathematics B,82
Harristown State High School,Mathematics A,139
Harristown State High School,English,141
Heatley Secondary College,Mathematics C,3
Heatley Secondary College,Music,3
Heatley Secondary College,Business Management,4
Heatley Secondary College,Physics,6
Heatley Secondary College,Drama,7
Heatley Secondary College,Geography,7
Heatley Secondary College,Information Technology Systems,7
Heatley Secondary College,Physical Education,7
Heatley Secondary College,Legal Studies,9
Heatley Secondary College,Visual Art,9
Heatley Secondary College,"Film, Television and New Media",11
Heatley Secondary College,Ancient History,12
Heatley Secondary College,Chemistry,12
Heatley Secondary College,Mathematics B,14
Heatley Secondary College,Biology,16
Heatley Secondary College,Mathematics A,18
Heatley Secondary College,English,26
Helensvale State High School,Music Extension,8
Helensvale State High School,Mathematics C,13
Helensvale State High School,Accounting,19
Helensvale State High School,Dance,19
Helensvale State High School,Visual Art,20
Helensvale State High School,Information Technology Systems,21
Helensvale State High School,Geography,23
Helensvale State High School,Information Processing & Technology,23
Helensvale State High School,Music,23
Helensvale State High School,Business Communication & Technologies,24
Helensvale State High School,Graphics,26
Helensvale State High School,Ancient History,27
Helensvale State High School,Modern History,27
Helensvale State High School,Japanese,34
Helensvale State High School,Business Management,43
Helensvale State High School,Home Economics,43
Helensvale State High School,Physics,48
Helensvale State High School,Legal Studies,51
Helensvale State High School,Health Education,52
Helensvale State High School,"Film, Television and New Media",53
Helensvale State High School,Science21,53
Helensvale State High School,Drama,54
Helensvale State High School,Chemistry,73
Helensvale State High School,Physical Education,77
Helensvale State High School,Mathematics B,112
Helensvale State High School,Biology,118
Helensvale State High School,Mathematics A,251
Helensvale State High School,English,258
Hervey Bay State High School,Mathematics C,6
Hervey Bay State High School,Chinese,7
Hervey Bay State High School,Accounting,9
Hervey Bay State High School,Music,10
Hervey Bay State High School,Chemistry,11
Hervey Bay State High School,Agricultural Science,14
Hervey Bay State High School,Physics,14
Hervey Bay State High School,Visual Art,15
Hervey Bay State High School,Legal Studies,18
Hervey Bay State High School,Ancient History,19
Hervey Bay State High School,Drama,21
Hervey Bay State High School,Graphics,22
Hervey Bay State High School,Information Processing & Technology,22
Hervey Bay State High School,Geography,23
Hervey Bay State High School,Modern History,24
Hervey Bay State High School,Business Communication & Technologies,25
Hervey Bay State High School,Mathematics B,31
Hervey Bay State High School,Physical Education,34
Hervey Bay State High School,Biology,35
Hervey Bay State High School,Mathematics A,74
Hervey Bay State High School,English,87
Holland Park State High School,Ancient History,5
Holland Park State High School,German,9
Holland Park State High School,Mathematics C,10
Holland Park State High School,Music,12
Holland Park State High School,Business Communication & Technologies,14
Holland Park State High School,Modern History,14
Holland Park State High School,Graphics,16
Holland Park State High School,Physics,17
Holland Park State High School,Legal Studies,18
Holland Park State High School,Visual Art,24
Holland Park State High School,Chemistry,32
Holland Park State High School,Physical Education,33
Holland Park State High School,Mathematics B,35
Holland Park State High School,Mathematics A,57
Holland Park State High School,Biology,59
Holland Park State High School,English,64
Home Hill State High School,Accounting,8
Home Hill State High School,Business Communication & Technologies,8
Home Hill State High School,Physical Education,8
Home Hill State High School,Physics,8
Home Hill State High School,Chemistry,10
Home Hill State High School,Visual Art,10
Home Hill State High School,Mathematics B,13
Home Hill State High School,Legal Studies,16
Home Hill State High School,Biology,22
Home Hill State High School,Mathematics A,24
Home Hill State High School,English,28
Hughenden State School,Home Economics,1
Hughenden State School,Chemistry,4
Hughenden State School,Accounting,7
Hughenden State School,Graphics,7
Hughenden State School,Mathematics A,9
Hughenden State School,English,10
Indooroopilly State High School,Dance,8
Indooroopilly State High School,Music Extension,9
Indooroopilly State High School,English Extension,15
Indooroopilly State High School,Technology Studies,17
Indooroopilly State High School,Aerospace Studies,18
Indooroopilly State High School,Drama,20
Indooroopilly State High School,Chinese,22
Indooroopilly State High School,Economics,22
Indooroopilly State High School,Home Economics,22
Indooroopilly State High School,Engineering Technology,23
Indooroopilly State High School,Geography,23
Indooroopilly State High School,Information Processing & Technology,23
Indooroopilly State High School,Legal Studies,23
Indooroopilly State High School,Accounting,25
Indooroopilly State High School,Mathematics C,27
Indooroopilly State High School,Modern History,33
Indooroopilly State High School,Music,33
Indooroopilly State High School,Spanish,33
Indooroopilly State High School,Graphics,34
Indooroopilly State High School,English for ESL Learners,36
Indooroopilly State High School,Visual Art,36
Indooroopilly State High School,Ancient History,41
Indooroopilly State High School,"Film, Television and New Media",44
Indooroopilly State High School,Business Communication & Technologies,45
Indooroopilly State High School,Physical Education,51
Indooroopilly State High School,Chemistry,60
Indooroopilly State High School,Physics,67
Indooroopilly State High School,Mathematics B,90
Indooroopilly State High School,Biology,99
Indooroopilly State High School,Mathematics A,129
Indooroopilly State High School,English,180
Ingham State High School,Mathematics C,4
Ingham State High School,Business Communication & Technologies,5
Ingham State High School,Accounting,6
Ingham State High School,Drama,9
Ingham State High School,Visual Art,11
Ingham State High School,Legal Studies,12
Ingham State High School,Technology Studies,15
Ingham State High School,Biology,17
Ingham State High School,Graphics,18
Ingham State High School,Physical Education,18
Ingham State High School,Physics,19
Ingham State High School,Chemistry,22
Ingham State High School,Mathematics B,27
Ingham State High School,Mathematics A,39
Ingham State High School,English,54
Innisfail State College,Music Extension,1
Innisfail State College,Music,3
Innisfail State College,Mathematics C,9
Innisfail State College,Drama,10
Innisfail State College,Visual Art,10
Innisfail State College,Accounting,12
Innisfail State College,Graphics,13
Innisfail State College,Business Communication & Technologies,16
Innisfail State College,Modern History,16
Innisfail State College,Physics,16
Innisfail State College,Health Education,18
Innisfail State College,Chemistry,25
Innisfail State College,Physical Education,25
Innisfail State College,Marine Science,35
Innisfail State College,Geography,39
Innisfail State College,Biology,41
Innisfail State College,Mathematics B,44
Innisfail State College,Mathematics A,57
Innisfail State College,English,65
Ipswich State High School,Geography,5
Ipswich State High School,Japanese,7
Ipswich State High School,Home Economics,9
Ipswich State High School,Information Technology Systems,11
Ipswich State High School,Legal Studies,12
Ipswich State High School,Mathematics C,12
Ipswich State High School,Accounting,14
Ipswich State High School,Ancient History,14
Ipswich State High School,Drama,15
Ipswich State High School,Engineering Technology,16
Ipswich State High School,Music,17
Ipswich State High School,Visual Art,18
Ipswich State High School,Modern History,19
Ipswich State High School,Business Communication & Technologies,24
Ipswich State High School,Dance,24
Ipswich State High School,"Film, Television and New Media",24
Ipswich State High School,Physics,27
Ipswich State High School,Chemistry,28
Ipswich State High School,Mathematics B,38
Ipswich State High School,Biology,48
Ipswich State High School,Physical Education,49
Ipswich State High School,English,108
Ipswich State High School,Mathematics A,111
Isis District State High School,Graphics,4
Isis District State High School,Accounting,5
Isis District State High School,Mathematics C,6
Isis District State High School,Modern History,7
Isis District State High School,Physics,7
Isis District State High School,Home Economics,8
Isis District State High School,Legal Studies,9
Isis District State High School,Visual Art,12
Isis District State High School,Agricultural Science,14
Isis District State High School,Business Communication & Technologies,14
Isis District State High School,Drama,18
Isis District State High School,Chemistry,20
Isis District State High School,Physical Education,23
Isis District State High School,Biology,27
Isis District State High School,Mathematics B,28
Isis District State High School,Mathematics A,36
Isis District State High School,English,47
James Nash State High School,Mathematics C,7
James Nash State High School,Music,7
James Nash State High School,Accounting,12
James Nash State High School,German,12
James Nash State High School,Modern History,12
James Nash State High School,Economics,14
James Nash State High School,Geography,15
James Nash State High School,Graphics,16
James Nash State High School,Technology Studies,16
James Nash State High School,Drama,17
James Nash State High School,Visual Art,20
James Nash State High School,Information Processing & Technology,21
James Nash State High School,Home Economics,24
James Nash State High School,English Extension,26
James Nash State High School,Physics,27
James Nash State High School,Chemistry,34
James Nash State High School,Legal Studies,34
James Nash State High School,Business Communication & Technologies,38
James Nash State High School,Ancient History,40
James Nash State High School,Mathematics B,54
James Nash State High School,Physical Education,60
James Nash State High School,Biology,63
James Nash State High School,Mathematics A,121
James Nash State High School,English,135
Kawana Waters State College,Dance,6
Kawana Waters State College,Japanese,7
Kawana Waters State College,Music,7
Kawana Waters State College,Drama,11
Kawana Waters State College,Mathematics C,11
Kawana Waters State College,Physics,13
Kawana Waters State College,Visual Art,13
Kawana Waters State College,Geography,14
Kawana Waters State College,Business Communication & Technologies,15
Kawana Waters State College,Marine Science,16
Kawana Waters State College,Health Education,19
Kawana Waters State College,Modern History,19
Kawana Waters State College,Graphics,20
Kawana Waters State College,Information Technology Systems,24
Kawana Waters State College,"Film, Television and New Media",25
Kawana Waters State College,Chemistry,26
Kawana Waters State College,Biology,37
Kawana Waters State College,Ancient History,38
Kawana Waters State College,Mathematics B,41
Kawana Waters State College,Physical Education,45
Kawana Waters State College,Mathematics A,83
Kawana Waters State College,English,104
Kedron State High School,"Film, Television and New Media",1
Kedron State High School,Study of Religion,1
Kedron State High School,Modern History,9
Kedron State High School,Spanish,10
Kedron State High School,Music Extension,11
Kedron State High School,Hospitality Studies,13
Kedron State High School,English Extension,20
Kedron State High School,Japanese,20
Kedron State High School,Visual Art,20
Kedron State High School,Chinese,23
Kedron State High School,Ancient History,24
Kedron State High School,French,24
Kedron State High School,Geography,24
Kedron State High School,Information Processing & Technology,24
Kedron State High School,Music,32
Kedron State High School,Mathematics C,33
Kedron State High School,Drama,35
Kedron State High School,Graphics,35
Kedron State High School,English for ESL Learners,36
Kedron State High School,Earth Science,37
Kedron State High School,Accounting,45
Kedron State High School,Physical Education,45
Kedron State High School,Legal Studies,46
Kedron State High School,Business Communication & Technologies,53
Kedron State High School,Physics,55
Kedron State High School,Study of Society,66
Kedron State High School,Chemistry,67
Kedron State High School,Biology,98
Kedron State High School,Mathematics A,114
Kedron State High School,Mathematics B,117
Kedron State High School,English,166
Keebra Park State High School,Home Economics,4
Keebra Park State High School,Music,5
Keebra Park State High School,Information Processing & Technology,6
Keebra Park State High School,Geography,9
Keebra Park State High School,Visual Art,9
Keebra Park State High School,Engineering Technology,10
Keebra Park State High School,Chemistry,12
Keebra Park State High School,Graphics,15
Keebra Park State High School,Dance,16
Keebra Park State High School,Mathematics C,16
Keebra Park State High School,Business Communication & Technologies,19
Keebra Park State High School,Physics,19
Keebra Park State High School,Modern History,20
Keebra Park State High School,English for ESL Learners,21
Keebra Park State High School,Drama,24
Keebra Park State High School,Biology,26
Keebra Park State High School,Mathematics B,26
Keebra Park State High School,Physical Education,28
Keebra Park State High School,English,39
Keebra Park State High School,Mathematics A,56
Kelvin Grove State College,Information Technology Systems,1
Kelvin Grove State College,Music Extension,6
Kelvin Grove State College,Italian,8
Kelvin Grove State College,Music,17
Kelvin Grove State College,Business Communication & Technologies,19
Kelvin Grove State College,English Extension,19
Kelvin Grove State College,Japanese,20
Kelvin Grove State College,Legal Studies,20
Kelvin Grove State College,Ancient History,21
Kelvin Grove State College,Information Processing & Technology,21
Kelvin Grove State College,Geography,22
Kelvin Grove State College,Dance,25
Kelvin Grove State College,English for ESL Learners,29
Kelvin Grove State College,Accounting,33
Kelvin Grove State College,Engineering Technology,35
